Storm_Intensity,Latitude_NS,Longitude_EW,Min_Pressure
 TS, 11.5N,  33.0W,35
 TS, 11.6N,  34.6W,35
 TS, 11.9N,  36.3W,40
 TS, 12.2N,  37.8W,40
 TS, 12.4N,  39.1W,40
 TS, 12.7N,  40.2W,45
 TS, 12.9N,  41.0W,50
 TS, 13.2N,  41.7W,50
 TS, 13.4N,  42.3W,55
 TS, 13.7N,  43.1W,60
 HU, 14.2N,  44.2W,65
 HU, 14.8N,  45.4W,65
 HU, 15.4N,  46.6W,70
 HU, 16.1N,  47.5W,75
 HU, 16.8N,  48.2W,75
 HU, 17.4N,  48.8W,80
 HU, 18.1N,  49.4W,85
 HU, 18.7N,  49.9W,85
 HU, 19.3N,  50.4W,85
 HU, 19.9N,  50.9W,85
 HU, 20.5N,  51.3W,85
 HU, 21.2N,  51.8W,85
 HU, 22.0N,  52.3W,85
 HU, 22.9N,  52.7W,85
 HU, 23.8N,  53.1W,85
 HU, 24.7N,  53.4W,85
 HU, 25.6N,  53.6W,85
 HU, 26.4N,  53.8W,85
 HU, 27.3N,  54.0W,85
 HU, 28.1N,  54.1W,85
 HU, 29.0N,  54.3W,85
 HU, 29.8N,  54.4W,85
 HU, 30.7N,  54.5W,85
 HU, 31.7N,  54.6W,85
 HU, 32.9N,  54.5W,85
 HU, 34.5N,  54.0W,85
 HU, 36.1N,  53.2W,85
 HU, 37.6N,  52.2W,85
 HU, 38.9N,  50.9W,85
 HU, 40.3N,  49.3W,85
 HU, 41.5N,  47.3W,85
 HU, 42.8N,  45.0W,85
 HU, 44.0N,  42.3W,80
 HU, 45.1N,  39.3W,75
 HU, 46.1N,  36.3W,70
 HU, 47.0N,  33.8W,65
 TS, 47.7N,  31.6W,60
 TS, 48.2N,  29.4W,60
 TS, 48.5N,  27.2W,55
 TS, 48.7N,  25.0W,55
 TS, 48.2N,  22.8W,50
 TS, 47.5N,  20.6W,50
 TS, 46.8N,  18.4W,50
 TS, 46.2N,  16.2W,50
 TS, 45.6N,  14.4W,50
 TS, 45.1N,  13.1W,45
 TS, 44.7N,  12.2W,40
 TS, 44.3N,  11.5W,35
 TS, 22.0N,  92.8W,35
 TS, 22.7N,  93.2W,35
 TS, 23.4N,  93.7W,35
 TS, 24.1N,  94.2W,40
 TS, 24.9N,  94.4W,45
 TS, 25.6N,  94.2W,50
 TS, 26.1N,  93.9W,50
 TS, 26.6N,  93.6W,50
 TS, 26.9N,  93.3W,50
 TS, 27.1N,  92.9W,50
 TS, 27.4N,  92.4W,50
 TS, 27.6N,  92.0W,50
 TS, 27.9N,  91.6W,50
 TS, 28.3N,  91.2W,50
 TS, 28.9N,  90.7W,50
 TS, 29.0N,  90.6W,50
 TS, 29.7N,  90.1W,45
 TS, 30.9N,  88.9W,40
 TS, 32.7N,  87.7W,35
 TS, 34.7N,  86.5W,35
 EX, 36.8N,  85.4W,40
 EX, 39.2N,  84.3W,45
 EX, 41.9N,  83.1W,50
 EX, 44.3N,  82.0W,50
 EX, 46.2N,  80.8W,45
 EX, 47.6N,  79.2W,45
 EX, 48.9N,  77.1W,40
 EX, 50.2N,  74.6W,40
 EX, 51.4N,  72.0W,35
 EX, 52.6N,  68.9W,35
 EX, 53.9N,  65.2W,35
 EX, 55.1N,  61.5W,35
 EX, 56.3N,  58.4W,35
 EX, 57.4N,  56.0W,35
 EX, 58.4N,  54.2W,35
 EX, 59.4N,  52.8W,35
 EX, 60.3N,  51.9W,35
 TS, 15.3N,  19.5W,35
 TS, 15.4N,  20.5W,40
 TS, 15.5N,  21.5W,45
 TS, 15.6N,  22.3W,50
 TS, 15.7N,  23.0W,55
 TS, 15.9N,  23.6W,60
 HU, 16.0N,  24.1W,65
 HU, 16.2N,  24.8W,70
 HU, 16.4N,  25.5W,75
 HU, 16.6N,  26.2W,80
 HU, 16.9N,  27.0W,85
 HU, 17.1N,  27.7W,85
 HU, 17.3N,  28.4W,85
 HU, 17.4N,  29.2W,85
 HU, 17.6N,  30.0W,85
 HU, 18.0N,  31.1W,85
 HU, 18.4N,  32.3W,85
 HU, 18.9N,  33.4W,85
 HU, 19.4N,  34.5W,85
 HU, 19.9N,  35.6W,85
 HU, 20.5N,  36.7W,85
 HU, 21.0N,  37.8W,85
 HU, 21.5N,  38.9W,85
 HU, 22.0N,  39.8W,85
 HU, 22.4N,  40.6W,85
 HU, 22.9N,  41.4W,85
 HU, 23.4N,  42.2W,85
 HU, 23.9N,  43.1W,85
 HU, 24.5N,  44.0W,85
 HU, 25.0N,  44.9W,85
 HU, 25.6N,  45.8W,85
 HU, 26.1N,  46.6W,85
 HU, 26.7N,  47.4W,85
 HU, 27.2N,  48.2W,85
 HU, 27.7N,  48.9W,85
 HU, 28.3N,  49.5W,80
 HU, 29.0N,  50.0W,80
 HU, 29.8N,  50.4W,80
 HU, 30.6N,  50.7W,75
 HU, 31.6N,  50.9W,70
 HU, 32.6N,  50.7W,70
 HU, 33.7N,  50.3W,70
 HU, 34.7N,  49.7W,65
 TS, 35.5N,  48.7W,60
 TS, 36.3N,  47.3W,50
 TS, 36.9N,  45.4W,45
 TS, 37.5N,  43.2W,35
 TD, 38.2N,  41.9W,25
 TS, 19.5N,  92.2W,35
 TS, 19.6N,  92.9W,40
 TS, 19.9N,  93.6W,40
 TS, 20.3N,  94.3W,45
 TS, 20.8N,  94.9W,50
 TS, 21.3N,  95.5W,50
 TS, 21.9N,  96.1W,50
 TS, 22.5N,  96.6W,50
 TS, 23.1N,  97.1W,50
 TS, 23.8N,  97.6W,45
 TS, 24.3N,  97.9W,35
 TS, 11.5N,  56.2W,35
 TS, 11.3N,  57.0W,40
 TS, 11.2N,  57.6W,45
 TS, 11.2N,  58.2W,50
 TS, 11.2N,  58.7W,55
 TS, 11.1N,  59.2W,55
 TS, 11.1N,  60.0W,60
 HU, 11.1N,  60.9W,65
 HU, 11.1N,  62.0W,70
 HU, 11.2N,  63.2W,75
 HU, 11.3N,  64.4W,80
 HU, 11.5N,  65.7W,80
 HU, 11.6N,  67.0W,85
 HU, 11.8N,  68.3W,85
 HU, 12.0N,  69.6W,85
 HU, 12.2N,  70.8W,85
 HU, 12.4N,  72.0W,85
 HU, 12.5N,  73.1W,85
 HU, 12.7N,  74.3W,85
 HU, 12.9N,  75.6W,85
 HU, 13.1N,  76.9W,85
 HU, 13.4N,  78.3W,85
 HU, 13.7N,  79.5W,85
 HU, 14.0N,  80.5W,85
 HU, 14.3N,  81.3W,85
 HU, 14.6N,  82.1W,85
 HU, 15.0N,  83.0W,85
 HU, 15.5N,  84.1W,80
 HU, 15.9N,  85.1W,75
 HU, 16.4N,  86.2W,80
 HU, 16.9N,  87.2W,85
 HU, 17.4N,  88.3W,85
 TS, 17.9N,  89.3W,60
 TS, 18.3N,  90.4W,55
 TS, 18.7N,  91.4W,55
 HU, 19.0N,  92.3W,65
 HU, 19.3N,  93.0W,70
 HU, 19.5N,  93.5W,75
 HU, 19.8N,  94.1W,80
 HU, 20.0N,  94.7W,85
 HU, 20.3N,  95.4W,85
 HU, 20.6N,  96.0W,85
 HU, 20.9N,  96.6W,80
 HU, 21.3N,  97.3W,70
 TS, 21.7N,  98.0W,35
 TS, 26.0N,  71.2W,40
 TS, 26.5N,  70.7W,50
 TS, 27.0N,  70.0W,60
 HU, 27.5N,  69.1W,70
 HU, 28.0N,  68.3W,70
 HU, 28.5N,  67.7W,75
 HU, 29.0N,  67.0W,80
 HU, 29.6N,  66.2W,80
 HU, 30.1N,  65.6W,80
 HU, 30.6N,  64.9W,80
 HU, 31.0N,  64.3W,80
 HU, 31.5N,  63.4W,80
 HU, 32.0N,  62.6W,75
 HU, 32.5N,  61.7W,70
 TS, 33.0N,  60.9W,60
 TS, 33.7N,  59.7W,50
 TS, 34.4N,  58.2W,50
 TS, 35.0N,  57.2W,50
 TS, 35.5N,  56.0W,50
 TS, 36.2N,  54.6W,50
 EX, 37.0N,  53.1W,50
 EX, 37.8N,  51.8W,50
 EX, 38.8N,  50.2W,50
 EX, 39.7N,  48.7W,50
 EX, 40.4N,  47.3W,50
 EX, 41.1N,  46.3W,50
 EX, 41.9N,  45.5W,45
 EX, 43.2N,  44.6W,45
 EX, 44.8N,  44.1W,45
 EX, 46.2N,  44.9W,40
 TS, 23.0N,  92.6W,35
 TS, 23.2N,  92.2W,35
 TS, 23.5N,  91.7W,40
 TS, 23.7N,  91.4W,40
 TS, 23.9N,  91.0W,40
 TS, 24.2N,  90.6W,45
 TS, 24.6N,  90.0W,45
 TS, 25.1N,  89.4W,45
 TS, 25.5N,  88.7W,45
 TS, 25.9N,  87.9W,45
 TS, 26.2N,  87.2W,45
 TS, 26.6N,  86.3W,45
 TS, 26.9N,  85.5W,45
 TS, 27.1N,  84.8W,45
 TS, 27.3N,  84.0W,45
 TS, 27.6N,  82.7W,45
 TS, 27.6N,  82.8W,45
 TS, 28.0N,  81.0W,40
 TS, 28.3N,  79.2W,35
 TS, 28.5N,  77.7W,35
 TS, 28.6N,  76.5W,35
 TS, 28.8N,  75.6W,35
 TS, 29.0N,  74.6W,40
 TS, 29.3N,  73.5W,40
 TS, 29.7N,  72.1W,45
 TS, 30.5N,  71.0W,45
 TS, 31.2N,  70.2W,45
 TS, 32.0N,  69.5W,45
 TS, 32.7N,  68.9W,45
 TS, 33.3N,  68.3W,45
 TS, 34.0N,  67.8W,45
 TS, 34.7N,  67.2W,45
 TS, 35.8N,  66.6W,45
 TS, 36.6N,  66.2W,45
 TS, 37.5N,  66.0W,40
 TS, 20.5N,  95.2W,35
 TS, 21.2N,  94.7W,40
 TS, 21.7N,  94.3W,45
 TS, 22.2N,  93.9W,50
 TS, 22.7N,  93.4W,55
 TS, 23.3N,  92.7W,60
 TS, 24.0N,  91.9W,60
 TS, 24.5N,  91.2W,60
 TS, 25.2N,  90.4W,60
 TS, 25.8N,  89.7W,60
 TS, 26.2N,  88.9W,60
 TS, 26.6N,  88.2W,60
 TS, 27.0N,  87.4W,60
 TS, 27.7N,  86.5W,60
 TS, 28.6N,  85.3W,60
 TS, 29.9N,  83.7W,60
 TS, 30.1N,  83.4W,50
 TS, 31.7N,  81.5W,45
 TS, 33.1N,  79.8W,50
 TS, 34.3N,  78.4W,50
 TS, 35.5N,  77.1W,50
 TS, 36.6N,  75.7W,55
 TS, 37.5N,  74.3W,60
 HU, 38.3N,  72.9W,65
 HU, 39.0N,  71.6W,65
 HU, 39.8N,  70.2W,65
 HU, 40.5N,  68.8W,65
 HU, 41.2N,  66.8W,65
 HU, 42.0N,  64.1W,65
 HU, 42.7N,  61.3W,65
 HU, 43.4N,  59.3W,65
 HU, 44.0N,  58.0W,65
 EX, 44.5N,  56.8W,60
 EX, 45.0N,  55.8W,60
 EX, 45.4N,  55.0W,60
 EX, 45.9N,  54.0W,60
 TS, 11.1N,  79.2W,35
 TS, 11.8N,  79.8W,40
 TS, 12.6N,  80.4W,50
 TS, 13.3N,  81.2W,60
 HU, 14.0N,  82.0W,70
 HU, 14.7N,  82.9W,85
 HU, 15.4N,  83.9W,75
 HU, 16.0N,  84.9W,70
 HU, 16.7N,  86.0W,80
 HU, 17.2N,  87.0W,80
 HU, 17.9N,  88.2W,80
 TS, 18.4N,  89.5W,60
 TS, 18.7N,  91.0W,40
 TD, 19.0N,  92.5W,30
 TS,  9.6N,  50.5W,35
 TS, 10.3N,  51.5W,40
 TS, 10.9N,  52.6W,40
 TS, 11.6N,  53.7W,45
 TS, 12.2N,  54.8W,50
 TS, 12.9N,  56.0W,55
 TS, 13.5N,  57.3W,60
 HU, 14.2N,  58.5W,65
 HU, 14.8N,  59.7W,65
 HU, 15.4N,  60.8W,70
 HU, 16.0N,  61.8W,75
 HU, 16.6N,  62.9W,80
 HU, 17.2N,  63.9W,90
 HU, 17.6N,  64.9W,100
 HU, 18.0N,  65.9W,100
 HU, 18.5N,  67.0W,90
 HU, 19.0N,  68.0W,95
 HU, 19.6N,  68.9W,100
 HU, 20.2N,  69.7W,100
 HU, 20.9N,  70.4W,105
 HU, 21.8N,  71.2W,105
 HU, 22.5N,  72.1W,105
 HU, 23.2N,  72.9W,105
 HU, 24.0N,  73.8W,105
 HU, 24.8N,  74.7W,105
 HU, 25.7N,  75.4W,105
 HU, 26.7N,  75.7W,105
 HU, 27.9N,  75.8W,105
 HU, 29.1N,  75.5W,100
 HU, 30.8N,  75.0W,95
 HU, 32.7N,  73.8W,90
 HU, 34.8N,  72.3W,90
 HU, 37.0N,  70.6W,90
 HU, 39.5N,  68.6W,80
 HU, 42.2N,  66.3W,70
 EX, 44.8N,  63.8W,60
 EX, 47.4N,  59.7W,50
 EX, 49.4N,  55.3W,50
 EX, 50.7N,  52.5W,50
 EX, 51.3N,  50.0W,50
 EX, 51.6N,  48.0W,50
 EX, 51.1N,  45.1W,50
 EX, 50.4N,  43.1W,50
 EX, 49.6N,  41.8W,50
 EX, 49.1N,  40.0W,50
 EX, 49.2N,  38.7W,50
 EX, 49.4N,  37.1W,50
 EX, 49.7N,  36.0W,45
 EX, 50.0N,  35.0W,40
 EX, 50.6N,  33.9W,35
 TS, 14.0N,  36.5W,35
 TS, 14.2N,  37.7W,40
 TS, 14.4N,  38.6W,45
 TS, 14.7N,  39.6W,45
 TS, 14.9N,  40.5W,50
 TS, 15.1N,  41.5W,55
 TS, 15.3N,  42.6W,60
 HU, 15.6N,  43.7W,65
 HU, 15.9N,  44.8W,65
 HU, 16.1N,  45.9W,70
 HU, 16.3N,  46.9W,75
 HU, 16.5N,  47.9W,80
 HU, 16.8N,  48.9W,85
 HU, 17.2N,  49.9W,85
 HU, 17.6N,  51.3W,85
 HU, 18.0N,  52.9W,85
 HU, 18.5N,  54.5W,85
 HU, 19.1N,  55.8W,85
 HU, 19.7N,  57.0W,85
 HU, 20.3N,  58.1W,85
 HU, 21.0N,  59.2W,85
 HU, 21.6N,  60.3W,85
 HU, 22.2N,  61.4W,85
 HU, 22.7N,  62.4W,85
 HU, 23.3N,  63.5W,85
 HU, 23.9N,  64.6W,85
 HU, 24.4N,  65.8W,85
 HU, 25.2N,  67.1W,85
 HU, 26.1N,  68.4W,90
 HU, 27.1N,  69.8W,95
 HU, 28.4N,  70.7W,100
 HU, 29.8N,  71.6W,100
 HU, 31.4N,  72.5W,100
 HU, 33.1N,  73.2W,100
 HU, 35.0N,  73.7W,95
 HU, 36.8N,  74.0W,85
 HU, 38.6N,  73.9W,80
 HU, 40.7N,  73.9W,75
 TS, 43.0N,  73.0W,60
 EX, 45.4N,  71.0W,55
 EX, 47.4N,  68.5W,50
 EX, 49.3N,  66.0W,40
 EX, 50.6N,  63.1W,45
 EX, 51.1N,  59.7W,40
 EX, 51.1N,  56.5W,40
 EX, 50.7N,  53.8W,40
 EX, 50.0N,  51.4W,40
 TS, 32.2N,  60.4W,35
 TS, 33.1N,  62.1W,40
 TS, 34.2N,  64.0W,45
 TS, 35.5N,  66.1W,55
 TS, 37.0N,  67.0W,60
 HU, 38.4N,  66.1W,70
 HU, 40.2N,  64.7W,80
 HU, 41.9N,  62.7W,85
 HU, 43.4N,  60.8W,85
 HU, 44.8N,  58.8W,85
 HU, 46.1N,  56.8W,85
 HU, 47.3N,  54.7W,80
 HU, 48.4N,  52.5W,70
 HU, 49.5N,  49.7W,65
 HU, 50.5N,  47.4W,65
 HU, 51.7N,  44.5W,65
 TS, 18.1N,  20.2W,40
 TS, 17.6N,  20.9W,40
 TS, 17.2N,  21.6W,40
 TS, 16.8N,  22.4W,40
 TS, 16.5N,  23.2W,40
 TS, 16.2N,  24.1W,40
 TS, 16.0N,  25.0W,40
 TS, 15.8N,  26.0W,40
 TS, 15.6N,  26.9W,40
 TS, 15.5N,  27.8W,45
 TS, 15.4N,  28.6W,45
 TS, 15.4N,  29.4W,50
 TS, 15.5N,  30.3W,50
 TS, 15.6N,  31.3W,55
 TS, 15.8N,  32.4W,55
 TS, 16.1N,  33.8W,60
 HU, 16.5N,  35.4W,65
 HU, 17.0N,  37.4W,70
 HU, 17.5N,  39.6W,75
 HU, 18.0N,  41.9W,80
 HU, 18.6N,  44.0W,85
 HU, 19.2N,  45.8W,85
 HU, 19.8N,  47.6W,85
 HU, 20.5N,  49.4W,85
 HU, 21.0N,  51.0W,85
 HU, 21.4N,  52.5W,85
 HU, 21.7N,  54.0W,85
 HU, 21.9N,  55.5W,85
 HU, 22.0N,  57.0W,90
 HU, 22.1N,  58.5W,95
 HU, 22.3N,  60.0W,100
 HU, 22.4N,  61.4W,105
 HU, 22.5N,  62.7W,105
 HU, 22.6N,  63.9W,105
 HU, 22.8N,  64.9W,105
 HU, 22.9N,  65.9W,105
 HU, 23.0N,  67.0W,105
 HU, 23.2N,  68.1W,105
 HU, 23.5N,  69.3W,105
 HU, 23.8N,  70.4W,105
 HU, 24.1N,  71.6W,105
 HU, 24.4N,  72.9W,105
 HU, 24.7N,  74.2W,105
 HU, 25.1N,  75.6W,105
 HU, 25.5N,  76.9W,105
 HU, 26.1N,  78.0W,105
 HU, 27.0N,  78.9W,105
 HU, 28.0N,  79.8W,105
 HU, 29.0N,  80.3W,105
 HU, 29.7N,  80.6W,100
 HU, 30.6N,  80.7W,100
 HU, 31.7N,  81.1W,100
 HU, 32.1N,  81.2W,90
 HU, 33.9N,  81.1W,75
 HU, 35.4N,  80.5W,65
 TS, 36.8N,  79.6W,60
 TS, 38.4N,  78.2W,55
 TS, 40.2N,  76.0W,55
 TS, 42.0N,  73.7W,55
 TS, 44.3N,  70.7W,50
 TS, 46.6N,  67.7W,50
 TS, 48.6N,  65.0W,50
 TS, 50.1N,  63.0W,50
 EX, 51.3N,  60.9W,50
 EX, 52.2N,  58.9W,50
 EX, 53.0N,  57.0W,50
 EX, 53.6N,  55.2W,50
 EX, 54.1N,  53.5W,50
 EX, 54.5N,  51.8W,50
 EX, 54.7N,  50.0W,50
 EX, 54.5N,  48.1W,50
 EX, 54.4N,  46.1W,50
 EX, 54.2N,  44.1W,50
 EX, 54.0N,  42.0W,50
 EX, 53.9N,  39.1W,50
 TS, 11.8N,  27.2W,35
 TS, 12.0N,  28.0W,40
 TS, 12.3N,  28.7W,45
 TS, 12.6N,  29.4W,45
 TS, 12.9N,  30.1W,50
 TS, 13.2N,  30.8W,55
 TS, 13.6N,  31.5W,60
 HU, 14.0N,  32.1W,65
 HU, 14.4N,  32.8W,70
 HU, 14.8N,  33.4W,75
 HU, 15.1N,  34.0W,75
 HU, 15.4N,  34.6W,80
 HU, 15.8N,  35.3W,80
 HU, 16.1N,  35.9W,85
 HU, 16.5N,  36.5W,85
 HU, 17.0N,  37.1W,85
 HU, 17.5N,  37.8W,85
 HU, 18.1N,  38.4W,85
 HU, 18.7N,  39.0W,85
 HU, 19.3N,  39.6W,85
 HU, 20.1N,  40.1W,85
 HU, 21.0N,  40.7W,85
 HU, 22.1N,  41.1W,85
 HU, 23.3N,  41.4W,85
 HU, 24.6N,  41.3W,85
 HU, 26.0N,  41.0W,85
 HU, 27.4N,  40.3W,85
 HU, 28.9N,  39.1W,85
 HU, 30.5N,  37.6W,85
 HU, 32.1N,  35.9W,85
 HU, 33.8N,  34.0W,85
 HU, 35.3N,  32.3W,85
 HU, 37.3N,  30.5W,80
 HU, 39.3N,  28.5W,75
 HU, 40.9N,  26.5W,70
 HU, 41.4N,  25.1W,65
 TS, 41.8N,  24.0W,60
 TS, 42.0N,  23.0W,55
 TS, 42.1N,  21.6W,50
 TS, 18.4N,  85.3W,35
 TS, 19.0N,  86.1W,40
 TS, 19.5N,  87.0W,45
 TS, 20.1N,  87.9W,40
 TS, 20.9N,  88.7W,35
 TS, 22.1N,  89.9W,45
 TS, 22.9N,  90.8W,55
 HU, 24.0N,  91.8W,65
 HU, 25.2N,  92.5W,75
 HU, 26.4N,  93.0W,85
 HU, 27.4N,  92.8W,85
 HU, 27.9N,  92.3W,85
 HU, 28.3N,  91.9W,85
 HU, 29.0N,  91.3W,85
 HU, 29.2N,  91.1W,85
 HU, 29.8N,  90.5W,70
 TS, 30.7N,  90.0W,55
 TS, 31.7N,  89.4W,45
 TS, 32.5N,  89.0W,40
 TS, 33.0N,  88.9W,35
 TS, 33.3N,  88.8W,35
 TD, 34.0N,  88.7W,30
 TD, 34.8N,  88.5W,30
 TD, 35.1N,  88.5W,30
 TS, 11.6N,  25.0W,35
 TS, 11.6N,  25.8W,40
 TS, 11.7N,  26.7W,45
 TS, 11.7N,  27.5W,45
 TS, 11.7N,  28.3W,45
 TS, 11.7N,  29.1W,50
 TS, 11.7N,  29.8W,50
 TS, 11.7N,  30.5W,55
 TS, 11.7N,  31.1W,55
 TS, 11.7N,  31.9W,60
 TS, 11.7N,  32.8W,60
 HU, 11.7N,  33.6W,65
 HU, 11.8N,  34.5W,65
 HU, 11.8N,  35.4W,65
 HU, 11.8N,  36.3W,65
 HU, 11.8N,  37.2W,65
 HU, 11.8N,  38.1W,65
 HU, 11.8N,  39.0W,65
 HU, 11.8N,  39.8W,65
 HU, 11.9N,  40.5W,65
 HU, 11.9N,  41.2W,65
 HU, 12.0N,  42.0W,65
 HU, 12.1N,  43.0W,70
 HU, 12.3N,  43.9W,75
 HU, 12.5N,  44.9W,80
 HU, 12.8N,  45.9W,85
 HU, 13.0N,  46.9W,90
 HU, 13.3N,  48.0W,95
 HU, 13.6N,  49.0W,100
 HU, 14.0N,  50.0W,105
 HU, 14.4N,  50.9W,105
 HU, 14.8N,  51.6W,105
 HU, 15.2N,  52.2W,105
 HU, 15.7N,  52.7W,105
 HU, 16.3N,  53.2W,105
 HU, 16.9N,  53.7W,105
 HU, 17.6N,  54.2W,105
 HU, 18.2N,  54.7W,105
 HU, 18.8N,  55.2W,105
 HU, 19.3N,  55.7W,105
 HU, 19.8N,  56.2W,105
 HU, 20.3N,  56.7W,105
 HU, 20.8N,  57.2W,105
 HU, 21.2N,  57.7W,105
 HU, 21.5N,  58.2W,105
 HU, 21.8N,  58.7W,105
 HU, 22.0N,  59.2W,105
 HU, 22.2N,  59.8W,105
 HU, 22.4N,  60.4W,105
 HU, 22.6N,  61.0W,105
 HU, 22.8N,  61.7W,105
 HU, 22.9N,  62.5W,105
 HU, 23.1N,  63.3W,105
 HU, 23.3N,  64.2W,105
 HU, 23.5N,  65.1W,105
 HU, 23.7N,  66.0W,105
 HU, 23.9N,  66.9W,105
 HU, 24.1N,  67.8W,105
 HU, 24.3N,  68.7W,105
 HU, 24.5N,  69.5W,105
 HU, 24.8N,  70.3W,105
 HU, 25.0N,  71.2W,105
 HU, 25.2N,  72.2W,105
 HU, 25.5N,  73.2W,105
 HU, 25.8N,  74.2W,105
 HU, 26.1N,  75.2W,105
 HU, 26.4N,  76.2W,105
 HU, 26.8N,  77.1W,105
 HU, 27.2N,  78.1W,105
 HU, 27.6N,  79.0W,105
 HU, 28.2N,  79.7W,105
 HU, 29.3N,  80.6W,105
 HU, 30.8N,  80.8W,105
 HU, 32.6N,  79.7W,105
 HU, 33.0N,  79.5W,105
 HU, 35.0N,  78.6W,80
 HU, 38.7N,  78.1W,65
 TS, 42.7N,  77.6W,60
 EX, 45.7N,  76.4W,60
 EX, 48.3N,  74.8W,60
 EX, 50.7N,  72.9W,60
 EX, 52.9N,  70.7W,60
 EX, 54.9N,  68.2W,50
 EX, 57.0N,  66.0W,40
 TS, 16.4N,  81.7W,35
 TS, 17.0N,  82.6W,40
 TS, 17.7N,  83.4W,55
 HU, 18.3N,  84.2W,65
 HU, 19.0N,  85.0W,75
 HU, 19.7N,  85.8W,85
 HU, 20.3N,  86.5W,85
 HU, 21.0N,  87.3W,80
 HU, 21.7N,  88.0W,80
 HU, 22.4N,  88.7W,80
 HU, 23.1N,  89.2W,85
 HU, 23.8N,  89.7W,85
 HU, 24.5N,  90.2W,85
 HU, 25.1N,  90.6W,85
 HU, 25.7N,  90.8W,85
 HU, 26.2N,  91.0W,85
 HU, 26.9N,  91.0W,95
 HU, 27.6N,  90.9W,105
 HU, 28.4N,  90.5W,115
 HU, 29.1N,  90.0W,115
 HU, 29.3N,  89.8W,115
 HU, 29.9N,  89.3W,95
 HU, 30.3N,  88.9W,95
 HU, 30.5N,  88.7W,85
 HU, 31.3N,  87.8W,65
 TS, 32.0N,  86.7W,55
 TS, 32.7N,  85.5W,50
 TS, 33.4N,  83.9W,45
 TS, 34.0N,  81.8W,40
 TS, 34.6N,  79.7W,40
 TS, 35.1N,  78.0W,35
 TS, 35.4N,  76.0W,35
 TS, 35.3N,  74.0W,35
 TS, 35.2N,  72.2W,35
 TS, 35.0N,  70.4W,35
 TD, 18.0N,  82.0W,30
 TD, 19.5N,  80.6W,30
 TD, 21.0N,  79.4W,30
 TD, 22.5N,  78.5W,30
 TS, 24.0N,  78.0W,35
 TS, 25.6N,  77.7W,40
 TS, 27.2N,  77.8W,45
 TS, 28.8N,  77.8W,50
 TS, 30.5N,  77.6W,50
 TS, 32.3N,  77.1W,50
 TS, 34.2N,  76.0W,50
 TS, 35.2N,  75.6W,50
 TS, 36.3N,  75.1W,45
 TS, 38.1N,  75.6W,45
 TS, 38.4N,  75.9W,40
 TS, 40.0N,  78.0W,35
 TS, 26.7N,  70.8W,35
 TS, 26.8N,  71.7W,35
 TS, 27.0N,  72.5W,40
 TS, 27.2N,  73.1W,50
 TS, 27.4N,  73.6W,50
 TS, 27.7N,  74.1W,45
 TS, 28.0N,  74.5W,45
 TS, 28.4N,  74.9W,45
 TS, 29.1N,  75.3W,50
 TS, 29.8N,  75.5W,50
 TS, 30.5N,  75.7W,55
 TS, 31.5N,  75.9W,55
 TS, 32.5N,  75.9W,60
 TS, 33.6N,  75.7W,60
 TS, 34.5N,  75.3W,60
 TS, 35.6N,  74.6W,60
 TS, 36.6N,  73.6W,55
 TS, 37.2N,  72.7W,55
 TS, 37.7N,  71.3W,50
 TS, 38.4N,  69.1W,50
 EX, 39.1N,  66.3W,45
 EX, 39.6N,  63.2W,45
 EX, 40.0N,  60.5W,40
 EX, 40.4N,  57.6W,40
 EX, 40.6N,  54.8W,40
 EX, 40.8N,  52.1W,40
 EX, 41.0N,  49.0W,40
 EX, 41.0N,  46.9W,40
 EX, 41.0N,  44.9W,40
 EX, 41.0N,  42.6W,40
 EX, 41.0N,  40.5W,40
 EX, 41.0N,  37.9W,40
 TS, 19.0N,  77.4W,35
 TS, 19.0N,  77.8W,35
 TS, 19.0N,  78.3W,35
 TS, 19.0N,  78.9W,35
 TS, 19.1N,  79.4W,35
 TS, 19.2N,  80.1W,35
 TS, 19.3N,  80.7W,35
 TS, 19.4N,  81.2W,35
 TS, 19.5N,  82.1W,35
 TS, 19.6N,  82.7W,35
 TS, 19.7N,  83.3W,35
 TS, 19.9N,  83.8W,35
 TS, 20.1N,  84.4W,35
 TS, 20.4N,  85.0W,35
 TS, 20.7N,  85.5W,35
 TS, 21.0N,  86.0W,35
 TS, 26.4N,  89.3W,35
 TS, 27.0N,  89.0W,40
 TS, 27.5N,  88.6W,40
 TS, 27.9N,  88.2W,45
 TS, 28.3N,  87.9W,50
 TS, 28.7N,  87.6W,50
 TS, 29.0N,  87.5W,50
 TS, 29.4N,  87.4W,50
 TS, 29.7N,  87.4W,50
 TS, 30.0N,  87.5W,50
 TS, 30.3N,  87.6W,50
 TS, 30.6N,  87.7W,45
 TS, 30.9N,  88.2W,40
 TS, 31.0N,  88.7W,35
 TD, 31.1N,  89.1W,30
 TD, 31.2N,  89.5W,30
 TD, 31.3N,  89.9W,25
 TD, 31.5N,  90.5W,25
 TD, 31.7N,  91.5W,25
 TS, 13.2N,  34.8W,35
 TS, 13.4N,  36.0W,35
 TS, 13.6N,  37.5W,40
 TS, 13.8N,  38.7W,40
 TS, 14.0N,  39.9W,45
 TS, 14.2N,  41.1W,45
